sensor_id,timestamp,data
SEN_009,2024-02-27,"{""energy_kwh"": 1110.21, ""location"": ""Office_Tower_West""}"
SEN_010,2024-02-27,"{""energy_kwh"": 1024.1, ""location"": ""Building_A_Floor2""}"
SEN_001,2024-02-28,"{""energy_kwh"": 921.17, ""location"": ""Building_A_Floor1""}"
SEN_002,2024-02-28,"{""energy_kwh"": 932.84, ""location"": ""Building_A_Floor1""}"
SEN_003,2024-02-28,"{""energy_kwh"": 1192.56, ""location"": ""Factory_A""}"
SEN_004,2024-02-28,"{""energy_kwh"": 956.31, ""location"": ""Building_A_Floor2""}"
SEN_005,2024-02-28,"{""energy_kwh"": 798.86, ""location"": ""Building_C_Rooftop""}"
SEN_006,2024-02-28,"{""energy_kwh"": 693.65, ""location"": ""Factory_B""}"
SEN_007,2024-02-28,"{""energy_kwh"": 1445.17, ""location"": ""Factory_B""}"
SEN_008,2024-02-28,"{""energy_kwh"": 736.48, ""location"": ""Office_Tower_West""}"
SEN_009,2024-02-28,"{""energy_kwh"": 1090.23, ""location"": ""Office_Tower_West""}"
SEN_010,2024-02-28,"{""energy_kwh"": 838.66, ""location"": ""Factory_A""}"
SEN_001,2024-02-29,"{""energy_kwh"": 343.61, ""location"": ""Factory_B""}"
SEN_002,2024-02-29,"{""energy_kwh"": 956.17, ""location"": ""Building_B_Floor1""}"
SEN_003,2024-02-29,"{""energy_kwh"": 1155.93, ""location"": ""Building_C_Rooftop""}"
SEN_004,2024-02-29,"{""energy_kwh"": 884.55, ""location"": ""Building_B_Floor2""}"
SEN_005,2024-02-29,"{""energy_kwh"": 1197.76, ""location"": ""Office_Tower_East""}"
SEN_006,2024-02-29,"{""energy_kwh"": 1184.22, ""location"": ""Building_A_Floor2""}"
SEN_007,2024-02-29,"{""energy_kwh"": 1033.73, ""location"": ""Building_B_Floor1""}"
SEN_008,2024-02-29,"{""energy_kwh"": 711.7, ""location"": ""Building_B_Floor2""}"
SEN_009,2024-02-29,"{""energy_kwh"": 855.85, ""location"": ""Factory_B""}"
SEN_010,2024-02-29,"{""energy_kwh"": 1380.4, ""location"": ""Building_B_Floor1""}"
SEN_001,2024-03-01,"{""energy_kwh"": 866.43, ""location"": ""Building_C_Rooftop""}"
SEN_002,2024-03-01,"{""energy_kwh"": 1065.54, ""location"": ""Building_A_Floor2""}"
SEN_003,2024-03-01,"{""energy_kwh"": 1340.7, ""location"": ""Building_C_Rooftop""}"
SEN_004,2024-03-01,"{""energy_kwh"": 1053.26, ""location"": ""Building_B_Floor2""}"
SEN_005,2024-03-01,"{""energy_kwh"": 1066.02, ""location"": ""Building_A_Floor1""}"
SEN_006,2024-03-01,"{""energy_kwh"": 735.44, ""location"": ""Building_A_Floor2""}"
SEN_007,2024-03-01,"{""energy_kwh"": 238.56, ""location"": ""Building_B_Floor2""}"
SEN_008,2024-03-01,"{""energy_kwh"": 1169.51, ""location"": ""Building_B_Floor1""}"
SEN_009,2024-03-01,"{""energy_kwh"": 788.12, ""location"": ""Building_B_Floor1""}"
SEN_010,2024-03-01,"{""energy_kwh"": 919.9, ""location"": ""Building_A_Floor1""}"
SEN_001,2024-03-02,"{""energy_kwh"": 1222.1, ""location"": ""Building_A_Floor2""}"
SEN_002,2024-03-02,"{""energy_kwh"": 940.68, ""location"": ""Building_A_Floor2""}"
SEN_003,2024-03-02,"{""energy_kwh"": 1025.43, ""location"": ""Building_B_Floor2""}"
SEN_004,2024-03-02,"{""energy_kwh"": 1222.07, ""location"": ""Factory_B""}"
SEN_005,2024-03-02,"{""energy_kwh"": 1143.27, ""location"": ""Building_B_Floor2""}"
SEN_006,2024-03-02,"{""energy_kwh"": 1040.97, ""location"": ""Building_A_Floor1""}"
SEN_007,2024-03-02,"{""energy_kwh"": 282.37, ""location"": ""Building_C_Rooftop""}"
SEN_008,2024-03-02,"{""energy_kwh"": 906.84, ""location"": ""Factory_A""}"
SEN_009,2024-03-02,"{""energy_kwh"": 863.09, ""location"": ""Office_Tower_East""}"
SEN_010,2024-03-02,"{""energy_kwh"": 1029.87, ""location"": ""Office_Tower_West""}"
SEN_001,2024-03-03,"{""energy_kwh"": 859.13, ""location"": ""Factory_A""}"
SEN_002,2024-03-03,"{""energy_kwh"": 1109.49, ""location"": ""Factory_A""}"
SEN_003,2024-03-03,"{""energy_kwh"": 806.01, ""location"": ""Factory_B""}"
SEN_004,2024-03-03,"{""energy_kwh"": 842.02, ""location"": ""Warehouse_1""}"
SEN_005,2024-03-03,"{""energy_kwh"": 231.8, ""location"": ""Building_A_Floor2""}"
SEN_006,2024-03-03,"{""energy_kwh"": 765.54, ""location"": ""Building_B_Floor1""}"
SEN_007,2024-03-03,"{""energy_kwh"": 946.54, ""location"": ""Building_B_Floor2""}"
SEN_008,2024-03-03,"{""energy_kwh"": 981.44, ""location"": ""Building_B_Floor2""}"
SEN_009,2024-03-03,"{""energy_kwh"": 886.37, ""location"": ""Building_B_Floor1""}"
SEN_010,2024-03-03,"{""energy_kwh"": 678.38, ""location"": ""Building_C_Rooftop""}"
SEN_001,2024-03-04,"{""energy_kwh"": 1147.08, ""location"": ""Building_B_Floor2""}"
SEN_002,2024-03-04,"{""energy_kwh"": 797.78, ""location"": ""Warehouse_1""}"
SEN_003,2024-03-04,"{""energy_kwh"": 167.48, ""location"": ""Building_B_Floor2""}"
SEN_004,2024-03-04,"{""energy_kwh"": 865.18, ""location"": ""Warehouse_1""}"
SEN_005,2024-03-04,"{""energy_kwh"": 862.82, ""location"": ""Building_C_Rooftop""}"
SEN_006,2024-03-04,"{""energy_kwh"": 1282.26, ""location"": ""Building_A_Floor1""}"
SEN_007,2024-03-04,"{""energy_kwh"": 1095.55, ""location"": ""Office_Tower_West""}"
SEN_008,2024-03-04,"{""energy_kwh"": 882.84, ""location"": ""Building_A_Floor2""}"
SEN_009,2024-03-04,"{""energy_kwh"": 967.28, ""location"": ""Building_B_Floor1""}"
SEN_010,2024-03-04,"{""energy_kwh"": 576.39, ""location"": ""Building_C_Rooftop""}"
SEN_001,2024-03-05,"{""energy_kwh"": 879.59, ""location"": ""Office_Tower_West""}"
SEN_002,2024-03-05,"{""energy_kwh"": 1182.06, ""location"": ""Office_Tower_West""}"
SEN_003,2024-03-05,"{""energy_kwh"": 1055.51, ""location"": ""Building_A_Floor1""}"
SEN_004,2024-03-05,"{""energy_kwh"": 702.39, ""location"": ""Building_B_Floor1""}"
SEN_005,2024-03-05,"{""energy_kwh"": 887.06, ""location"": ""Building_A_Floor1""}"
SEN_006,2024-03-05,"{""energy_kwh"": 481.39, ""location"": ""Warehouse_1""}"
SEN_007,2024-03-05,"{""energy_kwh"": 787.11, ""location"": ""Office_Tower_West""}"
SEN_008,2024-03-05,"{""energy_kwh"": 1183.06, ""location"": ""Building_A_Floor2""}"
SEN_009,2024-03-05,"{""energy_kwh"": 681.37, ""location"": ""Building_B_Floor2""}"
SEN_010,2024-03-05,"{""energy_kwh"": 1344.84, ""location"": ""Factory_B""}"
SEN_001,2024-03-06,"{""energy_kwh"": 989.2, ""location"": ""Warehouse_1""}"
SEN_002,2024-03-06,"{""energy_kwh"": 850.36, ""location"": ""Factory_A""}"
SEN_003,2024-03-06,"{""energy_kwh"": 588.63, ""location"": ""Office_Tower_West""}"
SEN_004,2024-03-06,"{""energy_kwh"": 1046.19, ""location"": ""Building_B_Floor1""}"
SEN_005,2024-03-06,"{""energy_kwh"": 810.3, ""location"": ""Building_B_Floor2""}"
SEN_006,2024-03-06,"{""energy_kwh"": 1032.75, ""location"": ""Building_C_Rooftop""}"
SEN_007,2024-03-06,"{""energy_kwh"": 820.43, ""location"": ""Building_A_Floor1""}"
SEN_008,2024-03-06,"{""energy_kwh"": 1127.23, ""location"": ""Building_A_Floor2""}"
SEN_009,2024-03-06,"{""energy_kwh"": 267.74, ""location"": ""Warehouse_1""}"
SEN_010,2024-03-06,"{""energy_kwh"": 716.35, ""location"": ""Building_A_Floor1""}"
SEN_001,2024-03-07,"{""energy_kwh"": 826.34, ""location"": ""Office_Tower_West""}"
SEN_002,2024-03-07,"{""energy_kwh"": 811.6, ""location"": ""Factory_A""}"
SEN_003,2024-03-07,"{""energy_kwh"": 319.56, ""location"": ""Building_A_Floor2""}"
SEN_004,2024-03-07,"{""energy_kwh"": 1062.06, ""location"": ""Office_Tower_East""}"
SEN_005,2024-03-07,"{""energy_kwh"": 1060.85, ""location"": ""Office_Tower_West""}"
SEN_006,2024-03-07,"{""energy_kwh"": 1467.84, ""location"": ""Building_A_Floor2""}"
SEN_007,2024-03-07,"{""energy_kwh"": 1163.31, ""location"": ""Building_B_Floor2""}"
SEN_008,2024-03-07,"{""energy_kwh"": 1312.07, ""location"": ""Office_Tower_West""}"
SEN_009,2024-03-07,"{""energy_kwh"": 1234.5, ""location"": ""Building_B_Floor2""}"
SEN_010,2024-03-07,"{""energy_kwh"": 687.11, ""location"": ""Warehouse_1""}"
SEN_001,2024-03-08,"{""energy_kwh"": 1063.72, ""location"": ""Building_C_Rooftop""}"
SEN_002,2024-03-08,"{""energy_kwh"": 845.76, ""location"": ""Building_B_Floor2""}"
SEN_003,2024-03-08,"{""energy_kwh"": 1283.99, ""location"": ""Building_B_Floor2""}"
SEN_004,2024-03-08,"{""energy_kwh"": 961.28, ""location"": ""Warehouse_1""}"
SEN_005,2024-03-08,"{""energy_kwh"": 963.29, ""location"": ""Building_A_Floor2""}"
SEN_006,2024-03-08,"{""energy_kwh"": 1265.7, ""location"": ""Building_C_Rooftop""}"
SEN_007,2024-03-08,"{""energy_kwh"": 935.54, ""location"": ""Factory_A""}"
SEN_008,2024-03-08,"{""energy_kwh"": 1382.09, ""location"": ""Factory_A""}"
SEN_009,2024-03-08,"{""energy_kwh"": 1017.65, ""location"": ""Building_A_Floor1""}"
SEN_010,2024-03-08,"{""energy_kwh"": 1226.35, ""location"": ""Factory_A""}"
SEN_001,2024-03-09,"{""energy_kwh"": 1203.36, ""location"": ""Building_B_Floor2""}"
SEN_002,2024-03-09,"{""energy_kwh"": 633.14, ""location"": ""Building_A_Floor2""}"
SEN_003,2024-03-09,"{""energy_kwh"": 1189.81, ""location"": ""Office_Tower_West""}"
SEN_004,2024-03-09,"{""energy_kwh"": 857.75, ""location"": ""Building_A_Floor2""}"
SEN_005,2024-03-09,"{""energy_kwh"": 736.26, ""location"": ""Factory_B""}"
SEN_006,2024-03-09,"{""energy_kwh"": 1096.88, ""location"": ""Office_Tower_West""}"
SEN_007,2024-03-09,"{""energy_kwh"": 1290.89, ""location"": ""Building_A_Floor2""}"
SEN_008,2024-03-09,"{""energy_kwh"": 771.83, ""location"": ""Factory_A""}"
SEN_009,2024-03-09,"{""energy_kwh"": 1175.89, ""location"": ""Warehouse_1""}"
SEN_010,2024-03-09,"{""energy_kwh"": 1187.59, ""location"": ""Building_B_Floor2""}"
SEN_001,2024-03-10,"{""energy_kwh"": 1016.21, ""location"": ""Building_B_Floor1""}"
SEN_002,2024-03-10,"{""energy_kwh"": 1206.24, ""location"": ""Warehouse_1""}"
SEN_003,2024-03-10,"{""energy_kwh"": 912.87, ""location"": ""Factory_A""}"
SEN_004,2024-03-10,"{""energy_kwh"": 1026.87, ""location"": ""Building_A_Floor1""}"
SEN_005,2024-03-10,"{""energy_kwh"": 870.83, ""location"": ""Office_Tower_West""}"
SEN_006,2024-03-10,"{""energy_kwh"": 988.75, ""location"": ""Building_A_Floor1""}"
SEN_007,2024-03-10,"{""energy_kwh"": 412.67, ""location"": ""Factory_B""}"
SEN_008,2024-03-10,"{""energy_kwh"": 1124.56, ""location"": ""Office_Tower_West""}"
SEN_009,2024-03-10,"{""energy_kwh"": 1227.48, ""location"": ""Building_C_Rooftop""}"
SEN_010,2024-03-10,"{""energy_kwh"": 752.8, ""location"": ""Warehouse_1""}"
SEN_001,2024-03-11,"{""energy_kwh"": 859.22, ""location"": ""Office_Tower_East""}"
SEN_002,2024-03-11,"{""energy_kwh"": 1062.42, ""location"": ""Factory_A""}"
SEN_003,2024-03-11,"{""energy_kwh"": 1232.37, ""location"": ""Office_Tower_East""}"
SEN_004,2024-03-11,"{""energy_kwh"": 1244.34, ""location"": ""Office_Tower_East""}"
SEN_005,2024-03-11,"{""energy_kwh"": 1062.1, ""location"": ""Building_B_Floor2""}"
SEN_006,2024-03-11,"{""energy_kwh"": 1035.1, ""location"": ""Building_A_Floor1""}"
SEN_007,2024-03-11,"{""energy_kwh"": 722.91, ""location"": ""Factory_B""}"
SEN_008,2024-03-11,"{""energy_kwh"": 1313.94, ""location"": ""Office_Tower_West""}"
SEN_009,2024-03-11,"{""energy_kwh"": 694.81, ""location"": ""Building_A_Floor1""}"
SEN_010,2024-03-11,"{""energy_kwh"": 926.1, ""location"": ""Office_Tower_East""}"
SEN_001,2024-03-12,"{""energy_kwh"": 795.57, ""location"": ""Factory_A""}"
SEN_002,2024-03-12,"{""energy_kwh"": 1246.38, ""location"": ""Factory_A""}"
SEN_003,2024-03-12,"{""energy_kwh"": 879.26, ""location"": ""Building_B_Floor2""}"
SEN_004,2024-03-12,"{""energy_kwh"": 1115.18, ""location"": ""Office_Tower_West""}"
SEN_005,2024-03-12,"{""energy_kwh"": 960.91, ""location"": ""Office_Tower_West""}"
SEN_006,2024-03-12,"{""energy_kwh"": 1094.62, ""location"": ""Office_Tower_West""}"
SEN_007,2024-03-12,"{""energy_kwh"": 911.56, ""location"": ""Factory_A""}"
SEN_008,2024-03-12,"{""energy_kwh"": 879.27, ""location"": ""Office_Tower_West""}"
SEN_009,2024-03-12,"{""energy_kwh"": 1038.97, ""location"": ""Factory_B""}"
SEN_010,2024-03-12,"{""energy_kwh"": 960.14, ""location"": ""Factory_A""}"
SEN_001,2024-03-13,"{""energy_kwh"": 1021.33, ""location"": ""Office_Tower_West""}"
SEN_002,2024-03-13,"{""energy_kwh"": 1016.39, ""location"": ""Office_Tower_East""}"
SEN_003,2024-03-13,"{""energy_kwh"": 886.76, ""location"": ""Factory_A""}"
SEN_004,2024-03-13,"{""energy_kwh"": 1020.26, ""location"": ""Warehouse_1""}"
SEN_005,2024-03-13,"{""energy_kwh"": 311.8, ""location"": ""Building_B_Floor1""}"
SEN_006,2024-03-13,"{""energy_kwh"": 978.94, ""location"": ""Building_B_Floor1""}"
SEN_007,2024-03-13,"{""energy_kwh"": 914.49, ""location"": ""Building_C_Rooftop""}"
SEN_008,2024-03-13,"{""energy_kwh"": 1050.63, ""location"": ""Building_A_Floor2""}"
SEN_009,2024-03-13,"{""energy_kwh"": 1260.86, ""location"": ""Warehouse_1""}"
SEN_010,2024-03-13,"{""energy_kwh"": 1332.39, ""location"": ""Factory_B""}"
SEN_001,2024-03-14,"{""energy_kwh"": 764.05, ""location"": ""Warehouse_1""}"
SEN_002,2024-03-14,"{""energy_kwh"": 1067.02, ""location"": ""Building_B_Floor1""}"
SEN_003,2024-03-14,"{""energy_kwh"": 944.92, ""location"": ""Building_B_Floor1""}"
SEN_004,2024-03-14,"{""energy_kwh"": 1291.37, ""location"": ""Building_A_Floor1""}"
SEN_005,2024-03-14,"{""energy_kwh"": 705.64, ""location"": ""Warehouse_1""}"
SEN_006,2024-03-14,"{""energy_kwh"": 302.5, ""location"": ""Office_Tower_East""}"
SEN_007,2024-03-14,"{""energy_kwh"": 1318.85, ""location"": ""Office_Tower_West""}"
SEN_008,2024-03-14,"{""energy_kwh"": 1149.51, ""location"": ""Building_C_Rooftop""}"
SEN_009,2024-03-14,"{""energy_kwh"": 879.08, ""location"": ""Office_Tower_West""}"
SEN_010,2024-03-14,"{""energy_kwh"": 858.6, ""location"": ""Factory_A""}"
SEN_001,2024-03-15,"{""energy_kwh"": 1118.48, ""location"": ""Warehouse_1""}"
SEN_002,2024-03-15,"{""energy_kwh"": 931.8, ""location"": ""Building_A_Floor2""}"
SEN_003,2024-03-15,"{""energy_kwh"": 873.75, ""location"": ""Warehouse_1""}"
SEN_004,2024-03-15,"{""energy_kwh"": 851.42, ""location"": ""Factory_A""}"
SEN_005,2024-03-15,"{""energy_kwh"": 302.09, ""location"": ""Factory_A""}"
SEN_006,2024-03-15,"{""energy_kwh"": 987.06, ""location"": ""Building_B_Floor2""}"
SEN_007,2024-03-15,"{""energy_kwh"": 1061.34, ""location"": ""Building_B_Floor1""}"
SEN_008,2024-03-15,"{""energy_kwh"": 496.83, ""location"": ""Building_C_Rooftop""}"
SEN_009,2024-03-15,"{""energy_kwh"": 1102.17, ""location"": ""Building_A_Floor1""}"
SEN_010,2024-03-15,"{""energy_kwh"": 763.9, ""location"": ""Building_A_Floor1""}"
SEN_001,2024-03-16,"{""energy_kwh"": 1087.45, ""location"": ""Building_B_Floor1""}"
SEN_002,2024-03-16,"{""energy_kwh"": 933.76, ""location"": ""Factory_A""}"
SEN_003,2024-03-16,"{""energy_kwh"": 972.23, ""location"": ""Building_A_Floor2""}"
SEN_004,2024-03-16,"{""energy_kwh"": 929.1, ""location"": ""Factory_B""}"
SEN_005,2024-03-16,"{""energy_kwh"": 926.18, ""location"": ""Building_B_Floor1""}"
SEN_006,2024-03-16,"{""energy_kwh"": 706.91, ""location"": ""Building_A_Floor2""}"
SEN_007,2024-03-16,"{""energy_kwh"": 873.23, ""location"": ""Building_B_Floor2""}"
SEN_008,2024-03-16,"{""energy_kwh"": 931.21, ""location"": ""Building_A_Floor1""}"
SEN_009,2024-03-16,"{""energy_kwh"": 1000.58, ""location"": ""Building_B_Floor1""}"
SEN_010,2024-03-16,"{""energy_kwh"": 771.76, ""location"": ""Building_B_Floor2""}"
SEN_001,2024-03-17,"{""energy_kwh"": 829.11, ""location"": ""Factory_A""}"
SEN_002,2024-03-17,"{""energy_kwh"": 924.2, ""location"": ""Building_B_Floor1""}"
SEN_003,2024-03-17,"{""energy_kwh"": 1177.29, ""location"": ""Building_A_Floor2""}"
SEN_004,2024-03-17,"{""energy_kwh"": 1246.98, ""location"": ""Warehouse_1""}"
SEN_005,2024-03-17,"{""energy_kwh"": 1194.28, ""location"": ""Building_A_Floor2""}"
SEN_006,2024-03-17,"{""energy_kwh"": 972.61, ""location"": ""Warehouse_1""}"
SEN_007,2024-03-17,"{""energy_kwh"": 1323.06, ""location"": ""Building_B_Floor2""}"
SEN_008,2024-03-17,"{""energy_kwh"": 559.44, ""location"": ""Building_B_Floor2""}"
SEN_009,2024-03-17,"{""energy_kwh"": 1019.6, ""location"": ""Office_Tower_West""}"
SEN_010,2024-03-17,"{""energy_kwh"": 673.04, ""location"": ""Building_B_Floor2""}"
SEN_001,2024-03-18,"{""energy_kwh"": 668.9, ""location"": ""Factory_B""}"
SEN_002,2024-03-18,"{""energy_kwh"": 1111.73, ""location"": ""Office_Tower_West""}"
SEN_003,2024-03-18,"{""energy_kwh"": 563.7, ""location"": ""Building_B_Floor1""}"
SEN_004,2024-03-18,"{""energy_kwh"": 374.61, ""location"": ""Office_Tower_East""}"
SEN_005,2024-03-18,"{""energy_kwh"": 959.8, ""location"": ""Office_Tower_East""}"
SEN_006,2024-03-18,"{""energy_kwh"": 744.56, ""location"": ""Office_Tower_East""}"
SEN_007,2024-03-18,"{""energy_kwh"": 1137.4, ""location"": ""Building_A_Floor2""}"
SEN_008,2024-03-18,"{""energy_kwh"": 1128.19, ""location"": ""Factory_A""}"
SEN_009,2024-03-18,"{""energy_kwh"": 1309.9, ""location"": ""Building_A_Floor2""}"
SEN_010,2024-03-18,"{""energy_kwh"": 1025.77, ""location"": ""Building_A_Floor2""}"
SEN_001,2024-03-19,"{""energy_kwh"": 147.15, ""location"": ""Building_B_Floor1""}"
SEN_002,2024-03-19,"{""energy_kwh"": 1222.37, ""location"": ""Building_A_Floor1""}"
SEN_003,2024-03-19,"{""energy_kwh"": 995.28, ""location"": ""Office_Tower_West""}"
SEN_004,2024-03-19,"{""energy_kwh"": 593.47, ""location"": ""Building_A_Floor1""}"
SEN_005,2024-03-19,"{""energy_kwh"": 939.37, ""location"": ""Office_Tower_West""}"
SEN_006,2024-03-19,"{""energy_kwh"": 1032.45, ""location"": ""Factory_A""}"
SEN_007,2024-03-19,"{""energy_kwh"": 1271.48, ""location"": ""Building_B_Floor1""}"
SEN_008,2024-03-19,"{""energy_kwh"": 1012.79, ""location"": ""Office_Tower_East""}"
SEN_009,2024-03-19,"{""energy_kwh"": 1047.4, ""location"": ""Factory_B""}"
SEN_010,2024-03-19,"{""energy_kwh"": 977.06, ""location"": ""Building_B_Floor2""}"
SEN_001,2024-03-20,"{""energy_kwh"": 1136.88, ""location"": ""Building_B_Floor1""}"
SEN_002,2024-03-20,"{""energy_kwh"": 1035.8, ""location"": ""Factory_A""}"
SEN_003,2024-03-20,"{""energy_kwh"": 1076.22, ""location"": ""Building_A_Floor2""}"
SEN_004,2024-03-20,"{""energy_kwh"": 215.9, ""location"": ""Factory_B""}"
SEN_005,2024-03-20,"{""energy_kwh"": 1309.95, ""location"": ""Building_A_Floor1""}"
SEN_006,2024-03-20,"{""energy_kwh"": 947.13, ""location"": ""Factory_B""}"
SEN_007,2024-03-20,"{""energy_kwh"": 879.53, ""location"": ""Office_Tower_East""}"
SEN_008,2024-03-20,"{""energy_kwh"": 784.11, ""location"": ""Office_Tower_East""}"
SEN_009,2024-03-20,"{""energy_kwh"": 1285.06, ""location"": ""Building_A_Floor1""}"
SEN_010,2024-03-20,"{""energy_kwh"": 720.41, ""location"": ""Factory_A""}"
SEN_001,2024-03-21,"{""energy_kwh"": 1225.64, ""location"": ""Building_B_Floor2""}"
SEN_002,2024-03-21,"{""energy_kwh"": 1485.29, ""location"": ""Office_Tower_East""}"
SEN_003,2024-03-21,"{""energy_kwh"": 392.16, ""location"": ""Office_Tower_East""}"
SEN_004,2024-03-21,"{""energy_kwh"": 964.96, ""location"": ""Office_Tower_West""}"
SEN_005,2024-03-21,"{""energy_kwh"": 1118.38, ""location"": ""Building_A_Floor1""}"
SEN_006,2024-03-21,"{""energy_kwh"": 1266.6, ""location"": ""Factory_B""}"
SEN_007,2024-03-21,"{""energy_kwh"": 309.69, ""location"": ""Building_A_Floor1""}"
SEN_008,2024-03-21,"{""energy_kwh"": 900.83, ""location"": ""Building_A_Floor1""}"
SEN_009,2024-03-21,"{""energy_kwh"": 874.59, ""location"": ""Building_B_Floor2""}"
SEN_010,2024-03-21,"{""energy_kwh"": 811.2, ""location"": ""Building_A_Floor1""}"
SEN_001,2024-03-22,"{""energy_kwh"": 667.46, ""location"": ""Office_Tower_West""}"
SEN_002,2024-03-22,"{""energy_kwh"": 1514.29, ""location"": ""Factory_A""}"
SEN_003,2024-03-22,"{""energy_kwh"": 1043.74, ""location"": ""Warehouse_1""}"
SEN_004,2024-03-22,"{""energy_kwh"": 887.86, ""location"": ""Warehouse_1""}"
SEN_005,2024-03-22,"{""energy_kwh"": 854.9, ""location"": ""Building_B_Floor1""}"
SEN_006,2024-03-22,"{""energy_kwh"": 1079.13, ""location"": ""Building_A_Floor2""}"
SEN_007,2024-03-22,"{""energy_kwh"": 1086.96, ""location"": ""Warehouse_1""}"
SEN_008,2024-03-22,"{""energy_kwh"": 737.58, ""location"": ""Warehouse_1""}"
SEN_009,2024-03-22,"{""energy_kwh"": 583.81, ""location"": ""Factory_B""}"
SEN_010,2024-03-22,"{""energy_kwh"": 1036.9, ""location"": ""Warehouse_1""}"
SEN_001,2024-03-23,"{""energy_kwh"": 894.88, ""location"": ""Building_C_Rooftop""}"
SEN_002,2024-03-23,"{""energy_kwh"": 1370.7, ""location"": ""Building_C_Rooftop""}"
SEN_003,2024-03-23,"{""energy_kwh"": 1142.91, ""location"": ""Building_A_Floor2""}"
SEN_004,2024-03-23,"{""energy_kwh"": 127.72, ""location"": ""Building_C_Rooftop""}"
SEN_005,2024-03-23,"{""energy_kwh"": 988.77, ""location"": ""Building_A_Floor1""}"
SEN_006,2024-03-23,"{""energy_kwh"": 934.69, ""location"": ""Building_B_Floor2""}"
SEN_007,2024-03-23,"{""energy_kwh"": 968.82, ""location"": ""Building_A_Floor1""}"
SEN_008,2024-03-23,"{""energy_kwh"": 566.2, ""location"": ""Building_C_Rooftop""}"
SEN_009,2024-03-23,"{""energy_kwh"": 1075.58, ""location"": ""Office_Tower_West""}"
SEN_010,2024-03-23,"{""energy_kwh"": 1224.65, ""location"": ""Factory_B""}"
SEN_001,2024-03-24,"{""energy_kwh"": 1470.74, ""location"": ""Building_B_Floor1""}"
SEN_002,2024-03-24,"{""energy_kwh"": 784.55, ""location"": ""Building_A_Floor2""}"
SEN_003,2024-03-24,"{""energy_kwh"": 1226.73, ""location"": ""Building_C_Rooftop""}"
SEN_004,2024-03-24,"{""energy_kwh"": 261.14, ""location"": ""Building_B_Floor1""}"
SEN_005,2024-03-24,"{""energy_kwh"": 1168.27, ""location"": ""Factory_A""}"
SEN_006,2024-03-24,"{""energy_kwh"": 1108.01, ""location"": ""Building_A_Floor1""}"
SEN_007,2024-03-24,"{""energy_kwh"": 1288.28, ""location"": ""Building_A_Floor2""}"
SEN_008,2024-03-24,"{""energy_kwh"": 950.41, ""location"": ""Building_A_Floor1""}"
SEN_009,2024-03-24,"{""energy_kwh"": 864.73, ""location"": ""Factory_A""}"
SEN_010,2024-03-24,"{""energy_kwh"": 727.15, ""location"": ""Building_B_Floor2""}"
SEN_001,2024-03-25,"{""energy_kwh"": 1479.98, ""location"": ""Office_Tower_East""}"
SEN_002,2024-03-25,"{""energy_kwh"": 713.86, ""location"": ""Building_C_Rooftop""}"
SEN_003,2024-03-25,"{""energy_kwh"": 924.04, ""location"": ""Building_B_Floor1""}"
SEN_004,2024-03-25,"{""energy_kwh"": 947.54, ""location"": ""Building_C_Rooftop""}"
SEN_005,2024-03-25,"{""energy_kwh"": 948.56, ""location"": ""Building_A_Floor2""}"
SEN_006,2024-03-25,"{""energy_kwh"": 1236.49, ""location"": ""Building_C_Rooftop""}"
SEN_007,2024-03-25,"{""energy_kwh"": 1023.07, ""location"": ""Building_A_Floor2""}"
SEN_008,2024-03-25,"{""energy_kwh"": 913.65, ""location"": ""Building_B_Floor1""}"
SEN_009,2024-03-25,"{""energy_kwh"": 982.02, ""location"": ""Building_C_Rooftop""}"
SEN_010,2024-03-25,"{""energy_kwh"": 1109.6, ""location"": ""Office_Tower_East""}"
SEN_001,2024-03-26,"{""energy_kwh"": 936.71, ""location"": ""Factory_A""}"
SEN_002,2024-03-26,"{""energy_kwh"": 923.91, ""location"": ""Office_Tower_East""}"
SEN_003,2024-03-26,"{""energy_kwh"": 254.6, ""location"": ""Factory_A""}"
SEN_004,2024-03-26,"{""energy_kwh"": 862.64, ""location"": ""Factory_A""}"
SEN_005,2024-03-26,"{""energy_kwh"": 480.3, ""location"": ""Factory_B""}"
SEN_006,2024-03-26,"{""energy_kwh"": 624.88, ""location"": ""Office_Tower_West""}"
SEN_007,2024-03-26,"{""energy_kwh"": 1125.93, ""location"": ""Building_A_Floor2""}"
SEN_008,2024-03-26,"{""energy_kwh"": 795.85, ""location"": ""Building_C_Rooftop""}"
SEN_009,2024-03-26,"{""energy_kwh"": 1218.95, ""location"": ""Factory_B""}"
SEN_010,2024-03-26,"{""energy_kwh"": 954.21, ""location"": ""Warehouse_1""}"
SEN_001,2024-03-27,"{""energy_kwh"": 941.04, ""location"": ""Building_C_Rooftop""}"
SEN_002,2024-03-27,"{""energy_kwh"": 1410.8, ""location"": ""Factory_B""}"
SEN_003,2024-03-27,"{""energy_kwh"": 988.18, ""location"": ""Office_Tower_East""}"
SEN_004,2024-03-27,"{""energy_kwh"": 1206.66, ""location"": ""Warehouse_1""}"
SEN_005,2024-03-27,"{""energy_kwh"": 848.64, ""location"": ""Factory_A""}"
SEN_006,2024-03-27,"{""energy_kwh"": 889.44, ""location"": ""Office_Tower_West""}"
SEN_007,2024-03-27,"{""energy_kwh"": 744.42, ""location"": ""Warehouse_1""}"
