sensor_id,type,timestamp,data
STRAIN_20240618_002,Structural Strain (A12),2024-06-18,104.92
STRAIN_20240618_003,Structural Strain (A12),2024-06-18,165.76
STRAIN_20240618_004,Structural Strain (A12),2024-06-18,152.07
STRAIN_20240618_005,Structural Strain (A12),2024-06-18,2.51
STRAIN_20240619_001,Structural Strain (A12),2024-06-19,225.6
STRAIN_20240619_002,Structural Strain (A12),2024-06-19,147.03
STRAIN_20240619_003,Structural Strain (A12),2024-06-19,189.05
STRAIN_20240619_004,Structural Strain (A12),2024-06-19,193.07
STRAIN_20240619_005,Structural Strain (A12),2024-06-19,73.71
STRAIN_20240620_001,Structural Strain (A12),2024-06-20,12.38
STRAIN_20240620_002,Structural Strain (A12),2024-06-20,126.37
STRAIN_20240620_003,Structural Strain (A12),2024-06-20,208.68
STRAIN_20240620_004,Structural Strain (A12),2024-06-20,206.97
STRAIN_20240620_005,Structural Strain (A12),2024-06-20,211.3
STRAIN_20240621_001,Structural Strain (A12),2024-06-21,129.86
STRAIN_20240621_002,Structural Strain (A12),2024-06-21,190.5
STRAIN_20240621_003,Structural Strain (A12),2024-06-21,3.11
STRAIN_20240621_004,Structural Strain (A12),2024-06-21,67.03
STRAIN_20240621_005,Structural Strain (A12),2024-06-21,93.6
STRAIN_20240622_001,Structural Strain (A12),2024-06-22,105.14
STRAIN_20240622_002,Structural Strain (A12),2024-06-22,246.39
STRAIN_20240622_003,Structural Strain (A12),2024-06-22,260.41
STRAIN_20240622_004,Structural Strain (A12),2024-06-22,169.92
STRAIN_20240622_005,Structural Strain (A12),2024-06-22,522.92
STRAIN_20240623_001,Structural Strain (A12),2024-06-23,17.39
STRAIN_20240623_002,Structural Strain (A12),2024-06-23,235.58
STRAIN_20240623_003,Structural Strain (A12),2024-06-23,97.36
STRAIN_20240623_004,Structural Strain (A12),2024-06-23,144.28
STRAIN_20240623_005,Structural Strain (A12),2024-06-23,188.77
STRAIN_20240624_001,Structural Strain (A12),2024-06-24,105.11
STRAIN_20240624_002,Structural Strain (A12),2024-06-24,194.68
STRAIN_20240624_003,Structural Strain (A12),2024-06-24,239.73
STRAIN_20240624_004,Structural Strain (A12),2024-06-24,8.95
STRAIN_20240624_005,Structural Strain (A12),2024-06-24,19.54
STRAIN_20240625_001,Structural Strain (A12),2024-06-25,88.37
STRAIN_20240625_002,Structural Strain (A12),2024-06-25,252.55
STRAIN_20240625_003,Structural Strain (A12),2024-06-25,172.13
STRAIN_20240625_004,Structural Strain (A12),2024-06-25,54.77
STRAIN_20240625_005,Structural Strain (A12),2024-06-25,16.72
STRAIN_20240626_001,Structural Strain (A12),2024-06-26,152.39
STRAIN_20240626_002,Structural Strain (A12),2024-06-26,155.27
STRAIN_20240626_003,Structural Strain (A12),2024-06-26,126.47
STRAIN_20240626_004,Structural Strain (A12),2024-06-26,223.22
STRAIN_20240626_005,Structural Strain (A12),2024-06-26,229.77
STRAIN_20240627_001,Structural Strain (A12),2024-06-27,175.72
STRAIN_20240627_002,Structural Strain (A12),2024-06-27,213.85
STRAIN_20240627_003,Structural Strain (A12),2024-06-27,257.68
STRAIN_20240627_004,Structural Strain (A12),2024-06-27,189.62
STRAIN_20240627_005,Structural Strain (A12),2024-06-27,279.73
STRAIN_20240628_001,Structural Strain (A12),2024-06-28,802.25
STRAIN_20240628_002,Structural Strain (A12),2024-06-28,172.87
STRAIN_20240628_003,Structural Strain (A12),2024-06-28,113.09
STRAIN_20240628_004,Structural Strain (A12),2024-06-28,207.27
STRAIN_20240628_005,Structural Strain (A12),2024-06-28,281.73
STRAIN_20240629_001,Structural Strain (A12),2024-06-29,202.43
STRAIN_20240629_002,Structural Strain (A12),2024-06-29,272.25
STRAIN_20240629_003,Structural Strain (A12),2024-06-29,814.51
STRAIN_20240629_004,Structural Strain (A12),2024-06-29,184.69
STRAIN_20240629_005,Structural Strain (A12),2024-06-29,474.96
STRAIN_20240630_001,Structural Strain (A12),2024-06-30,19.23
STRAIN_20240630_002,Structural Strain (A12),2024-06-30,103.05
STRAIN_20240630_003,Structural Strain (A12),2024-06-30,83.15
STRAIN_20240630_004,Structural Strain (A12),2024-06-30,244.94
STRAIN_20240630_005,Structural Strain (A12),2024-06-30,124.46
STRAIN_20240701_001,Structural Strain (A12),2024-07-01,70.13
STRAIN_20240701_002,Structural Strain (A12),2024-07-01,249.07
STRAIN_20240701_003,Structural Strain (A12),2024-07-01,83.05
STRAIN_20240701_004,Structural Strain (A12),2024-07-01,85.64
STRAIN_20240701_005,Structural Strain (A12),2024-07-01,155.03
STRAIN_20240702_001,Structural Strain (A12),2024-07-02,124.47
STRAIN_20240702_002,Structural Strain (A12),2024-07-02,193.62
STRAIN_20240702_003,Structural Strain (A12),2024-07-02,158.41
STRAIN_20240702_004,Structural Strain (A12),2024-07-02,185.32
STRAIN_20240702_005,Structural Strain (A12),2024-07-02,246.42
STRAIN_20240703_001,Structural Strain (A12),2024-07-03,438.33
STRAIN_20240703_002,Structural Strain (A12),2024-07-03,269.31
STRAIN_20240703_003,Structural Strain (A12),2024-07-03,274.31
STRAIN_20240703_004,Structural Strain (A12),2024-07-03,89.97
STRAIN_20240703_005,Structural Strain (A12),2024-07-03,214.51
STRAIN_20240704_001,Structural Strain (A12),2024-07-04,147.65
STRAIN_20240704_002,Structural Strain (A12),2024-07-04,299.76
STRAIN_20240704_003,Structural Strain (A12),2024-07-04,0.24
STRAIN_20240704_004,Structural Strain (A12),2024-07-04,45.51
STRAIN_20240704_005,Structural Strain (A12),2024-07-04,153.86
STRAIN_20240705_001,Structural Strain (A12),2024-07-05,271.41
STRAIN_20240705_002,Structural Strain (A12),2024-07-05,15.07
STRAIN_20240705_003,Structural Strain (A12),2024-07-05,187.61
STRAIN_20240705_004,Structural Strain (A12),2024-07-05,227.25
STRAIN_20240705_005,Structural Strain (A12),2024-07-05,537.01
STRAIN_20240706_001,Structural Strain (A12),2024-07-06,235.07
STRAIN_20240706_002,Structural Strain (A12),2024-07-06,33.46
STRAIN_20240706_003,Structural Strain (A12),2024-07-06,31.83
STRAIN_20240706_004,Structural Strain (A12),2024-07-06,15.92
STRAIN_20240706_005,Structural Strain (A12),2024-07-06,253.58
STRAIN_20240707_001,Structural Strain (A12),2024-07-07,233.33
STRAIN_20240707_002,Structural Strain (A12),2024-07-07,245.0
STRAIN_20240707_003,Structural Strain (A12),2024-07-07,169.66
STRAIN_20240707_004,Structural Strain (A12),2024-07-07,229.22
STRAIN_20240707_005,Structural Strain (A12),2024-07-07,242.0
STRAIN_20240708_001,Structural Strain (A12),2024-07-08,28.72
STRAIN_20240708_002,Structural Strain (A12),2024-07-08,97.82
STRAIN_20240708_003,Structural Strain (A12),2024-07-08,259.29
STRAIN_20240708_004,Structural Strain (A12),2024-07-08,130.54
STRAIN_20240708_005,Structural Strain (A12),2024-07-08,205.45
STRAIN_20240709_001,Structural Strain (A12),2024-07-09,13.21
STRAIN_20240709_002,Structural Strain (A12),2024-07-09,13.17
STRAIN_20240709_003,Structural Strain (A12),2024-07-09,653.97
STRAIN_20240709_004,Structural Strain (A12),2024-07-09,82.05
STRAIN_20240709_005,Structural Strain (A12),2024-07-09,278.19
STRAIN_20240710_001,Structural Strain (A12),2024-07-10,210.41
STRAIN_20240710_002,Structural Strain (A12),2024-07-10,203.39
STRAIN_20240710_003,Structural Strain (A12),2024-07-10,249.68
STRAIN_20240710_004,Structural Strain (A12),2024-07-10,11.68
STRAIN_20240710_005,Structural Strain (A12),2024-07-10,51.33
STRAIN_20240711_001,Structural Strain (A12),2024-07-11,258.32
STRAIN_20240711_002,Structural Strain (A12),2024-07-11,24.48
STRAIN_20240711_003,Structural Strain (A12),2024-07-11,172.46
STRAIN_20240711_004,Structural Strain (A12),2024-07-11,128.67
STRAIN_20240711_005,Structural Strain (A12),2024-07-11,17.53
STRAIN_20240712_001,Structural Strain (A12),2024-07-12,231.77
STRAIN_20240712_002,Structural Strain (A12),2024-07-12,146.55
STRAIN_20240712_003,Structural Strain (A12),2024-07-12,162.3
STRAIN_20240712_004,Structural Strain (A12),2024-07-12,54.87
STRAIN_20240712_005,Structural Strain (A12),2024-07-12,251.91
STRAIN_20240713_001,Structural Strain (A12),2024-07-13,259.67
STRAIN_20240713_002,Structural Strain (A12),2024-07-13,20.2
STRAIN_20240713_003,Structural Strain (A12),2024-07-13,94.12
STRAIN_20240713_004,Structural Strain (A12),2024-07-13,491.6
STRAIN_20240713_005,Structural Strain (A12),2024-07-13,292.15
STRAIN_20240714_001,Structural Strain (A12),2024-07-14,150.41
STRAIN_20240714_002,Structural Strain (A12),2024-07-14,34.79
STRAIN_20240714_003,Structural Strain (A12),2024-07-14,104.29
STRAIN_20240714_004,Structural Strain (A12),2024-07-14,214.09
STRAIN_20240714_005,Structural Strain (A12),2024-07-14,100.48
STRAIN_20240715_001,Structural Strain (A12),2024-07-15,265.13
STRAIN_20240715_002,Structural Strain (A12),2024-07-15,95.7
STRAIN_20240715_003,Structural Strain (A12),2024-07-15,145.5
STRAIN_20240715_004,Structural Strain (A12),2024-07-15,163.91
STRAIN_20240715_005,Structural Strain (A12),2024-07-15,149.16
STRAIN_20240716_001,Structural Strain (A12),2024-07-16,13.29
STRAIN_20240716_002,Structural Strain (A12),2024-07-16,415.87
STRAIN_20240716_003,Structural Strain (A12),2024-07-16,237.9
STRAIN_20240716_004,Structural Strain (A12),2024-07-16,95.13
STRAIN_20240716_005,Structural Strain (A12),2024-07-16,82.45
STRAIN_20240717_001,Structural Strain (A12),2024-07-17,11.21
STRAIN_20240717_002,Structural Strain (A12),2024-07-17,16.21
STRAIN_20240717_003,Structural Strain (A12),2024-07-17,138.36
STRAIN_20240717_004,Structural Strain (A12),2024-07-17,15.83
STRAIN_20240717_005,Structural Strain (A12),2024-07-17,163.03
STRAIN_20240718_001,Structural Strain (A12),2024-07-18,249.04
STRAIN_20240718_002,Structural Strain (A12),2024-07-18,103.34
STRAIN_20240718_003,Structural Strain (A12),2024-07-18,36.01
STRAIN_20240718_004,Structural Strain (A12),2024-07-18,23.07
STRAIN_20240718_005,Structural Strain (A12),2024-07-18,254.71
STRAIN_20240719_001,Structural Strain (A12),2024-07-19,35.91
STRAIN_20240719_002,Structural Strain (A12),2024-07-19,3.94
STRAIN_20240719_003,Structural Strain (A12),2024-07-19,265.31
STRAIN_20240719_004,Structural Strain (A12),2024-07-19,26.5
STRAIN_20240719_005,Structural Strain (A12),2024-07-19,101.68
STRAIN_20240720_001,Structural Strain (A12),2024-07-20,172.89
STRAIN_20240720_002,Structural Strain (A12),2024-07-20,267.41
STRAIN_20240720_003,Structural Strain (A12),2024-07-20,100.96
STRAIN_20240720_004,Structural Strain (A12),2024-07-20,84.92
STRAIN_20240720_005,Structural Strain (A12),2024-07-20,13.49
STRAIN_20240721_001,Structural Strain (A12),2024-07-21,63.24
STRAIN_20240721_002,Structural Strain (A12),2024-07-21,233.7
STRAIN_20240721_003,Structural Strain (A12),2024-07-21,236.1
STRAIN_20240721_004,Structural Strain (A12),2024-07-21,134.65
STRAIN_20240721_005,Structural Strain (A12),2024-07-21,938.27
STRAIN_20240722_001,Structural Strain (A12),2024-07-22,46.22
STRAIN_20240722_002,Structural Strain (A12),2024-07-22,2.78
STRAIN_20240722_003,Structural Strain (A12),2024-07-22,285.8
STRAIN_20240722_004,Structural Strain (A12),2024-07-22,241.5
STRAIN_20240722_005,Structural Strain (A12),2024-07-22,132.39
STRAIN_20240723_001,Structural Strain (A12),2024-07-23,104.66
STRAIN_20240723_002,Structural Strain (A12),2024-07-23,227.39
STRAIN_20240723_003,Structural Strain (A12),2024-07-23,161.15
STRAIN_20240723_004,Structural Strain (A12),2024-07-23,101.07
STRAIN_20240723_005,Structural Strain (A12),2024-07-23,259.64
STRAIN_20240724_001,Structural Strain (A12),2024-07-24,225.15
STRAIN_20240724_002,Structural Strain (A12),2024-07-24,695.45
STRAIN_20240724_003,Structural Strain (A12),2024-07-24,163.23
STRAIN_20240724_004,Structural Strain (A12),2024-07-24,188.0
STRAIN_20240724_005,Structural Strain (A12),2024-07-24,35.05
STRAIN_20240725_001,Structural Strain (A12),2024-07-25,136.12
STRAIN_20240725_002,Structural Strain (A12),2024-07-25,239.97
STRAIN_20240725_003,Structural Strain (A12),2024-07-25,590.38
STRAIN_20240725_004,Structural Strain (A12),2024-07-25,141.12
STRAIN_20240725_005,Structural Strain (A12),2024-07-25,239.34
STRAIN_20240726_001,Structural Strain (A12),2024-07-26,36.09
STRAIN_20240726_002,Structural Strain (A12),2024-07-26,250.02
STRAIN_20240726_003,Structural Strain (A12),2024-07-26,268.59
STRAIN_20240726_004,Structural Strain (A12),2024-07-26,575.42
STRAIN_20240726_005,Structural Strain (A12),2024-07-26,270.24
STRAIN_20240727_001,Structural Strain (A12),2024-07-27,163.03
STRAIN_20240727_002,Structural Strain (A12),2024-07-27,235.32
STRAIN_20240727_003,Structural Strain (A12),2024-07-27,15.36
STRAIN_20240727_004,Structural Strain (A12),2024-07-27,251.01
STRAIN_20240727_005,Structural Strain (A12),2024-07-27,60.83
STRAIN_20240728_001,Structural Strain (A12),2024-07-28,207.39
STRAIN_20240728_002,Structural Strain (A12),2024-07-28,193.93
STRAIN_20240728_003,Structural Strain (A12),2024-07-28,41.81
STRAIN_20240728_004,Structural Strain (A12),2024-07-28,211.76
STRAIN_20240728_005,Structural Strain (A12),2024-07-28,96.07
STRAIN_20240729_001,Structural Strain (A12),2024-07-29,252.4
STRAIN_20240729_002,Structural Strain (A12),2024-07-29,27.61
STRAIN_20240729_003,Structural Strain (A12),2024-07-29,480.97
STRAIN_20240729_004,Structural Strain (A12),2024-07-29,175.81
STRAIN_20240729_005,Structural Strain (A12),2024-07-29,207.04
STRAIN_20240730_001,Structural Strain (A12),2024-07-30,96.18
STRAIN_20240730_002,Structural Strain (A12),2024-07-30,283.97
STRAIN_20240730_003,Structural Strain (A12),2024-07-30,200.55
STRAIN_20240730_004,Structural Strain (A12),2024-07-30,227.7
STRAIN_20240730_005,Structural Strain (A12),2024-07-30,140.11
STRAIN_20240731_001,Structural Strain (A12),2024-07-31,62.61
STRAIN_20240731_002,Structural Strain (A12),2024-07-31,210.82
STRAIN_20240731_003,Structural Strain (A12),2024-07-31,268.6
STRAIN_20240731_004,Structural Strain (A12),2024-07-31,67.02
STRAIN_20240731_005,Structural Strain (A12),2024-07-31,252.38
